timestamp,brightness_lux
2022-09-16 15:12:01.517533,16290
2022-09-16 15:12:01.517533,16290
2022-09-16 15:13:01.528982,15919
2022-09-16 15:13:01.528982,15919
2022-09-16 15:14:00.413732,7029
2022-09-16 15:14:00.413732,7029
2022-09-16 15:15:00.419177,9796
2022-09-16 15:15:00.419177,9796
2022-09-16 15:16:00.757510,8334
2022-09-16 15:16:00.757510,8334
2022-09-16 15:17:01.495450,14075
2022-09-16 15:17:01.495450,14075
2022-09-16 15:18:00.733964,9693
2022-09-16 15:18:00.733964,9693
2022-09-16 15:19:00.952577,8497
2022-09-16 15:19:00.952577,8497
2022-09-16 15:20:00.328179,7209
2022-09-16 15:20:00.328179,7209
2022-09-16 15:21:00.271227,7761
2022-09-16 15:21:00.271227,7761
2022-09-16 15:22:00.188810,7276
2022-09-16 15:22:00.188810,7276
2022-09-16 15:23:00.929814,7492
2022-09-16 15:23:00.929814,7492
2022-09-16 15:24:00.472852,6906
2022-09-16 15:24:00.472852,6906
2022-09-16 15:25:01.250831,13238
2022-09-16 15:25:01.250831,13238
2022-09-16 15:26:00.091057,12327
2022-09-16 15:26:00.091057,12327
2022-09-16 15:27:00.762316,8546
2022-09-16 15:27:00.762316,8546
2022-09-16 15:28:01.123895,10357
2022-09-16 15:28:01.123895,10357
2022-09-16 15:29:00.016463,6259
2022-09-16 15:29:00.016463,6259
2022-09-16 15:30:00.351341,11146
2022-09-16 15:30:00.351341,11146
2022-09-16 15:31:00.672061,7143
2022-09-16 15:31:00.672061,7143
2022-09-16 15:32:00.473314,4856
2022-09-16 15:32:00.473314,4856
2022-09-16 15:33:01.300811,11588
2022-09-16 15:33:01.300811,11588
2022-09-16 15:34:00.063087,11902
2022-09-16 15:34:00.063087,11902
2022-09-16 15:35:01.731605,6914
2022-09-16 15:35:01.731605,6914
2022-09-16 15:36:01.084106,8036
2022-09-16 15:36:01.084106,8036
2022-09-16 15:37:00.248668,6751
2022-09-16 15:37:00.248668,6751
2022-09-16 15:38:00.308017,6386
2022-09-16 15:38:00.308017,6386
2022-09-16 15:39:01.335924,6571
2022-09-16 15:39:01.335924,6571
2022-09-16 15:40:01.554965,6494
2022-09-16 15:40:01.554965,6494
2022-09-16 15:41:00.546429,3729
2022-09-16 15:41:00.546429,3729
2022-09-16 15:42:00.266032,5779
2022-09-16 15:42:00.266032,5779
2022-09-16 15:43:00.343447,4760
2022-09-16 15:43:00.343447,4760
2022-09-16 15:44:00.119636,6456
2022-09-16 15:44:00.119636,6456
2022-09-16 15:45:01.245273,5552
2022-09-16 15:45:01.245273,5552
2022-09-16 15:46:00.137157,7315
2022-09-16 15:46:00.137157,7315
2022-09-16 15:47:00.329247,5019
2022-09-16 15:47:00.329247,5019
2022-09-16 15:48:00.459313,4579
2022-09-16 15:48:00.459313,4579
2022-09-16 15:49:00.917816,4609
2022-09-16 15:49:00.917816,4609
2022-09-16 15:52:00.603168,8527
2022-09-16 15:52:00.603168,8527
2022-09-16 15:53:00.706468,6945
2022-09-16 15:53:00.706468,6945
2022-09-16 15:54:00.265956,6312
2022-09-16 15:54:00.265956,6312
2022-09-16 15:55:01.969473,4533
2022-09-16 15:55:01.969473,4533
2022-09-16 15:56:01.045537,4676
2022-09-16 15:56:01.045537,4676
2022-09-16 15:57:00.444915,3806
2022-09-16 15:57:00.444915,3806
2022-09-16 15:58:01.506336,4675
2022-09-16 15:58:01.506336,4675
2022-09-16 15:59:01.985361,7074
2022-09-16 15:59:01.985361,7074
2022-09-16 16:00:00.265331,7690
2022-09-16 16:00:00.265331,7690
2022-09-16 16:01:00.334310,3860
2022-09-16 16:01:00.334310,3860
2022-09-16 16:02:00.653559,3427
2022-09-16 16:02:00.653559,3427
2022-09-16 16:03:00.259028,4241
2022-09-16 16:03:00.259028,4241
2022-09-16 16:04:00.176215,4666
2022-09-16 16:04:00.176215,4666
2022-09-16 16:05:00.523307,3862
2022-09-16 16:05:00.523307,3862
2022-09-16 16:06:00.250833,6257
2022-09-16 16:06:00.250833,6257
2022-09-16 16:07:01.040999,2562
2022-09-16 16:07:01.040999,2562
2022-09-16 16:08:01.701472,2754
2022-09-16 16:08:01.701472,2754
2022-09-16 16:09:01.181685,2867
2022-09-16 16:09:01.181685,2867
2022-09-16 16:10:01.779384,3061
2022-09-16 16:10:01.779384,3061
2022-09-16 16:11:00.902031,4781
2022-09-16 16:11:00.902031,4781
2022-09-16 16:12:00.173679,4934
2022-09-16 16:12:00.173679,4934
2022-09-16 16:13:01.281749,4675
2022-09-16 16:13:01.281749,4675
2022-09-16 16:14:01.009851,2356
2022-09-16 16:14:01.009851,2356
2022-09-16 16:15:00.028828,3915
2022-09-16 16:15:00.028828,3915
2022-09-16 16:16:00.208404,2688
2022-09-16 16:16:00.208404,2688
2022-09-16 16:17:00.339809,1959
2022-09-16 16:17:00.339809,1959
2022-09-16 16:18:01.865653,5327
2022-09-16 16:18:01.865653,5327
2022-09-16 16:19:00.128157,5371
2022-09-16 16:19:00.128157,5371
2022-09-16 16:20:00.088769,4261
2022-09-16 16:20:00.088769,4261
2022-09-16 16:21:01.538799,2726
2022-09-16 16:21:01.538799,2726
2022-09-16 16:22:01.621130,2643
2022-09-16 16:22:01.621130,2643
2022-09-16 16:23:01.868661,1759
2022-09-16 16:23:01.868661,1759
2022-09-16 16:24:00.908769,1988
2022-09-16 16:24:00.908769,1988
2022-09-16 16:25:00.619224,2334
2022-09-16 16:25:00.619224,2334
2022-09-16 16:26:01.381315,2908
2022-09-16 16:26:01.381315,2908
2022-09-16 16:27:01.774541,2154
2022-09-16 16:27:01.774541,2154
2022-09-16 16:28:01.771993,1724
2022-09-16 16:28:01.771993,1724
2022-09-16 16:29:01.393934,1572
2022-09-16 16:29:01.393934,1572
2022-09-16 16:30:00.603811,2312
2022-09-16 16:30:00.603811,2312
2022-09-16 16:31:00.100921,2224
2022-09-16 16:31:00.100921,2224
2022-09-16 16:32:01.061050,1511
2022-09-16 16:32:01.061050,1511
2022-09-16 16:33:00.766629,1737
2022-09-16 16:33:00.766629,1737
2022-09-16 16:34:01.764426,2085
2022-09-16 16:34:01.764426,2085
2022-09-16 16:35:00.642864,2050
2022-09-16 16:35:00.642864,2050
2022-09-16 16:38:01.204047,1616
2022-09-16 16:38:01.204047,1616
2022-09-16 16:39:01.858890,1437
2022-09-16 16:39:01.858890,1437
2022-09-16 16:40:01.840833,2185
2022-09-16 16:40:01.840833,2185
2022-09-16 16:41:01.106515,1389
2022-09-16 16:41:01.106515,1389
2022-09-16 16:42:01.686498,2121
2022-09-16 16:42:01.686498,2121
2022-09-16 16:43:00.336974,1686
2022-09-16 16:43:00.336974,1686
2022-09-16 16:44:00.552864,1577
2022-09-16 16:44:00.552864,1577
2022-09-16 16:45:00.440213,1914
2022-09-16 16:45:00.440213,1914
2022-09-16 16:46:00.778638,1100
2022-09-16 16:46:00.778638,1100
2022-09-16 16:47:01.204813,2419
2022-09-16 16:47:01.204813,2419
2022-09-16 16:48:01.896401,2362
2022-09-16 16:48:01.896401,2362
2022-09-16 16:49:01.730347,1520
2022-09-16 16:49:01.730347,1520
2022-09-16 16:50:00.921836,1072
2022-09-16 16:50:00.921836,1072
2022-09-16 16:51:00.137639,1545
2022-09-16 16:51:00.137639,1545
2022-09-16 16:52:00.321968,2149
2022-09-16 16:52:00.321968,2149
2022-09-16 16:53:01.775558,875
2022-09-16 16:53:01.775558,875
2022-09-16 16:54:00.945065,1120
2022-09-16 16:54:00.945065,1120
2022-09-16 16:55:01.573459,698
2022-09-16 16:55:01.573459,698
2022-09-16 16:56:00.727255,1133
2022-09-16 16:56:00.727255,1133
2022-09-16 16:57:01.301878,1262
2022-09-16 16:57:01.301878,1262
2022-09-16 16:58:01.374064,1239
2022-09-16 16:58:01.374064,1239
2022-09-16 16:59:00.351605,1064
2022-09-16 16:59:00.351605,1064
2022-09-16 17:00:00.431347,976
2022-09-16 17:00:00.431347,976
2022-09-16 17:01:00.793629,977
2022-09-16 17:01:00.793629,977
2022-09-16 17:02:00.653972,1011
2022-09-16 17:02:00.653972,1011
2022-09-16 17:03:01.071794,911
2022-09-16 17:03:01.071794,911
2022-09-16 17:04:00.194203,829
2022-09-16 17:04:00.194203,829
2022-09-16 17:05:00.015756,821
2022-09-16 17:05:00.015756,821
2022-09-16 17:06:00.129150,1003
2022-09-16 17:06:00.129150,1003
2022-09-16 17:07:01.015303,1153
2022-09-16 17:07:01.015303,1153
2022-09-16 17:08:01.409716,584
2022-09-16 17:08:01.409716,584
2022-09-16 17:09:01.078080,598
2022-09-16 17:09:01.078080,598
2022-09-16 17:10:01.244044,975
2022-09-16 17:10:01.244044,975
2022-09-16 17:11:01.543812,882
2022-09-16 17:11:01.543812,882
2022-09-16 17:12:00.161519,1323
2022-09-16 17:12:00.161519,1323
2022-09-16 17:13:01.471562,1284
2022-09-16 17:13:01.471562,1284
2022-09-16 17:14:00.881516,1241
2022-09-16 17:14:00.881516,1241
2022-09-16 17:15:01.703551,788
2022-09-16 17:15:01.703551,788
2022-09-16 17:16:01.210891,1177
2022-09-16 17:16:01.210891,1177
2022-09-16 17:17:00.820078,1150
2022-09-16 17:17:00.820078,1150
2022-09-16 17:18:00.907515,1134
2022-09-16 17:18:00.907515,1134
2022-09-16 17:19:00.171532,1102
2022-09-16 17:19:00.171532,1102
2022-09-16 17:20:00.021041,732
2022-09-16 17:20:00.021041,732
2022-09-16 17:21:01.315722,605
2022-09-16 17:21:01.315722,605
2022-09-16 17:22:01.368601,1015
2022-09-16 17:22:01.368601,1015
2022-09-16 17:23:01.520179,974
2022-09-16 17:23:01.520179,974
2022-09-16 17:26:00.115110,628
2022-09-16 17:26:00.115110,628
2022-09-16 17:27:00.262021,293
2022-09-16 17:27:00.262021,293
2022-09-16 17:28:01.066214,416
2022-09-16 17:28:01.066214,416
2022-09-16 17:29:01.685266,516
2022-09-16 17:29:01.685266,516
2022-09-16 17:30:00.400891,832
2022-09-16 17:30:00.400891,832
2022-09-16 17:31:01.453161,533
2022-09-16 17:31:01.453161,533
2022-09-16 17:32:00.180414,528
2022-09-16 17:32:00.180414,528
2022-09-16 17:33:00.122071,762
2022-09-16 17:33:00.122071,762
2022-09-16 17:34:01.965316,731
2022-09-16 17:34:01.965316,731
2022-09-16 17:35:00.643319,507
2022-09-16 17:35:00.643319,507
2022-09-16 17:36:01.645398,549
2022-09-16 17:36:01.645398,549
2022-09-16 17:37:00.782804,666
2022-09-16 17:37:00.782804,666
2022-09-16 17:38:00.639392,358
2022-09-16 17:38:00.639392,358
2022-09-16 17:39:01.907575,429
2022-09-16 17:39:01.907575,429
2022-09-16 17:40:00.616569,444
2022-09-16 17:40:00.616569,444
2022-09-16 17:41:00.374924,357
2022-09-16 17:41:00.374924,357
2022-09-16 17:42:00.641386,324
2022-09-16 17:42:00.641386,324
2022-09-16 17:43:00.248799,588
2022-09-16 17:43:00.248799,588
2022-09-16 17:44:00.727255,229
2022-09-16 17:44:00.727255,229
2022-09-16 17:45:00.925980,264
2022-09-16 17:45:00.925980,264
2022-09-16 17:46:01.422996,342
2022-09-16 17:46:01.422996,342
2022-09-16 17:47:01.515500,327
2022-09-16 17:47:01.515500,327
2022-09-16 17:48:00.252001,315
2022-09-16 17:48:00.252001,315
2022-09-16 17:49:00.398262,257
2022-09-16 17:49:00.398262,257
2022-09-16 17:50:00.706551,468
2022-09-16 17:50:00.706551,468
2022-09-16 17:51:00.702804,317
2022-09-16 17:51:00.702804,317
2022-09-16 17:52:00.165441,455
2022-09-16 17:52:00.165441,455
2022-09-16 17:53:01.697394,438
2022-09-16 17:53:01.697394,438
2022-09-16 17:54:00.799384,436
2022-09-16 17:54:00.799384,436
2022-09-16 17:55:01.454852,207
2022-09-16 17:55:01.454852,207
2022-09-16 17:56:00.047730,204
2022-09-16 17:56:00.047730,204
2022-09-16 17:57:00.261376,244
2022-09-16 17:57:00.261376,244
2022-09-16 17:58:01.469359,282
2022-09-16 17:58:01.469359,282
2022-09-16 17:59:00.553934,366
2022-09-16 17:59:00.553934,366
2022-09-16 18:00:01.227785,369
2022-09-16 18:00:01.227785,369
2022-09-16 18:01:00.680284,335
2022-09-16 18:01:00.680284,335
2022-09-16 18:02:00.715943,200
2022-09-16 18:02:00.715943,200
2022-09-16 18:03:01.676314,192
2022-09-16 18:03:01.676314,192
2022-09-16 18:04:01.726135,129
2022-09-16 18:04:01.726135,129
2022-09-16 18:05:01.095574,228
2022-09-16 18:05:01.095574,228
2022-09-16 18:06:00.632143,291
2022-09-16 18:06:00.632143,291
2022-09-16 18:07:00.184928,156
2022-09-16 18:07:00.184928,156
2022-09-16 18:08:00.423217,144
2022-09-16 18:08:00.423217,144
2022-09-16 18:09:01.046525,184
2022-09-16 18:09:01.046525,184
2022-09-16 18:12:01.054905,194
2022-09-16 18:12:01.054905,194
2022-09-16 18:13:00.172112,116
2022-09-16 18:13:00.172112,116
2022-09-16 18:14:00.847688,164
2022-09-16 18:14:00.847688,164
2022-09-16 18:15:00.249319,134
2022-09-16 18:15:00.249319,134
2022-09-16 18:16:00.952972,126
2022-09-16 18:16:00.952972,126
2022-09-16 18:17:00.907889,144
2022-09-16 18:17:00.907889,144
2022-09-16 18:18:01.382894,170
2022-09-16 18:18:01.382894,170
2022-09-16 18:19:01.321229,137
2022-09-16 18:19:01.321229,137
2022-09-16 18:20:00.224490,92
2022-09-16 18:20:00.224490,92
2022-09-16 18:21:00.243349,107
2022-09-16 18:21:00.243349,107
2022-09-16 18:22:01.984352,130
2022-09-16 18:22:01.984352,130
2022-09-16 18:23:01.628596,147
2022-09-16 18:23:01.628596,147
2022-09-16 18:24:00.343086,177
2022-09-16 18:24:00.343086,177
2022-09-16 18:25:01.026401,174
2022-09-16 18:25:01.026401,174
2022-09-16 18:26:00.463389,153
2022-09-16 18:26:00.463389,153
2022-09-16 18:27:01.456403,149
2022-09-16 18:27:01.456403,149
2022-09-16 18:28:00.727078,166
2022-09-16 18:28:00.727078,166
2022-09-16 18:29:01.735152,137
2022-09-16 18:29:01.735152,137
2022-09-16 18:30:00.855942,69
2022-09-16 18:30:00.855942,69
2022-09-16 18:31:01.371181,93
2022-09-16 18:31:01.371181,93
2022-09-16 18:32:01.516429,76
2022-09-16 18:32:01.516429,76
2022-09-16 18:33:00.328814,79
2022-09-16 18:33:00.328814,79
2022-09-16 18:34:00.307782,135
2022-09-16 18:34:00.307782,135
2022-09-16 18:35:00.645559,124
2022-09-16 18:35:00.645559,124
2022-09-16 18:36:00.337317,89
2022-09-16 18:36:00.337317,89
2022-09-16 18:37:00.721689,85
2022-09-16 18:37:00.721689,85
2022-09-16 18:38:00.671571,91
2022-09-16 18:38:00.671571,91
2022-09-16 18:39:00.651107,68
2022-09-16 18:39:00.651107,68
2022-09-16 18:40:01.289280,91
2022-09-16 18:40:01.289280,91
2022-09-16 18:41:00.984106,107
2022-09-16 18:41:00.984106,107
2022-09-16 18:42:01.501328,92
2022-09-16 18:42:01.501328,92
2022-09-16 18:43:00.928758,60
2022-09-16 18:43:00.928758,60
2022-09-16 18:44:01.122237,41
2022-09-16 18:44:01.122237,41
2022-09-16 18:45:01.304776,55
2022-09-16 18:45:01.304776,55
2022-09-16 18:46:00.366885,70
2022-09-16 18:46:00.366885,70
2022-09-16 18:47:01.093163,56
2022-09-16 18:47:01.093163,56
2022-09-16 18:48:01.057989,59
2022-09-16 18:48:01.057989,59
2022-09-16 18:49:00.500124,39
2022-09-16 18:49:00.500124,39
2022-09-16 18:50:01.865236,74
2022-09-16 18:50:01.865236,74
2022-09-16 18:51:01.163617,42
2022-09-16 18:51:01.163617,42
2022-09-16 18:52:00.524196,23
2022-09-16 18:52:00.524196,23
2022-09-16 18:53:01.372091,50
2022-09-16 18:53:01.372091,50
2022-09-16 18:54:01.667670,45
2022-09-16 18:54:01.667670,45
2022-09-16 18:55:01.920664,58
2022-09-16 18:55:01.920664,58
2022-09-16 18:58:01.288749,48
2022-09-16 18:58:01.288749,48
2022-09-16 18:59:00.153299,29
2022-09-16 18:59:00.153299,29
2022-09-16 19:00:00.907010,29
2022-09-16 19:00:00.907010,29
2022-09-16 19:01:01.853318,34
2022-09-16 19:01:01.853318,34
2022-09-16 19:02:00.160939,71
2022-09-16 19:02:00.160939,71
2022-09-16 19:03:01.788719,52
2022-09-16 19:03:01.788719,52
2022-09-16 19:04:00.699483,46
2022-09-16 19:04:00.699483,46
2022-09-16 19:05:00.912948,42
2022-09-16 19:05:00.912948,42
2022-09-16 19:06:00.424283,34
2022-09-16 19:06:00.424283,34
2022-09-16 19:07:00.866443,45
2022-09-16 19:07:00.866443,45
2022-09-16 19:08:01.828867,37
2022-09-16 19:08:01.828867,37
2022-09-16 19:09:01.147754,33
2022-09-16 19:09:01.147754,33
2022-09-16 19:10:00.567353,35
2022-09-16 19:10:00.567353,35
2022-09-16 19:11:01.237503,34
2022-09-16 19:11:01.237503,34
2022-09-16 19:12:00.045194,38
2022-09-16 19:12:00.045194,38
2022-09-16 19:13:01.467478,17
2022-09-16 19:13:01.467478,17
2022-09-16 19:14:00.128953,28
2022-09-16 19:14:00.128953,28
2022-09-16 19:15:00.023018,19
2022-09-16 19:15:00.023018,19
2022-09-16 19:16:00.203036,25
2022-09-16 19:16:00.203036,25
2022-09-16 19:17:01.876165,21
2022-09-16 19:17:01.876165,21
2022-09-16 19:18:01.254725,21
2022-09-16 19:18:01.254725,21
2022-09-16 19:19:00.379855,35
2022-09-16 19:19:00.379855,35
2022-09-16 19:20:01.633138,44
2022-09-16 19:20:01.633138,44
2022-09-16 19:21:01.215049,20
2022-09-16 19:21:01.215049,20
2022-09-16 19:22:01.031695,18
2022-09-16 19:22:01.031695,18
2022-09-16 19:23:00.425134,27
2022-09-16 19:23:00.425134,27
2022-09-16 19:24:01.661099,31
2022-09-16 19:24:01.661099,31
2022-09-16 19:25:00.004929,49
2022-09-16 19:25:00.004929,49
2022-09-16 19:26:00.014238,23
2022-09-16 19:26:00.014238,23
2022-09-16 19:27:00.502632,15
2022-09-16 19:27:00.502632,15
2022-09-16 19:28:00.170059,26
2022-09-16 19:28:00.170059,26
2022-09-16 19:29:01.660082,12
2022-09-16 19:29:01.660082,12
2022-09-16 19:30:01.832845,43
2022-09-16 19:30:01.832845,43
2022-09-16 19:31:01.966092,15
2022-09-16 19:31:01.966092,15
2022-09-16 19:32:00.259341,14
2022-09-16 19:32:00.259341,14
2022-09-16 19:33:00.492996,21
2022-09-16 19:33:00.492996,21
2022-09-16 19:34:00.265316,11
2022-09-16 19:34:00.265316,11
2022-09-16 19:35:00.684185,36
2022-09-16 19:35:00.684185,36
2022-09-16 19:36:00.624233,19
2022-09-16 19:36:00.624233,19
2022-09-16 19:37:00.748410,21
2022-09-16 19:37:00.748410,21
2022-09-16 19:38:01.132178,25
2022-09-16 19:38:01.132178,25
2022-09-16 19:39:00.202091,22
2022-09-16 19:39:00.202091,22
2022-09-16 19:40:00.037295,12
2022-09-16 19:40:00.037295,12
2022-09-16 19:41:00.219083,8
2022-09-16 19:41:00.219083,8
2022-09-16 19:42:01.557102,23
2022-09-16 19:42:01.557102,23
2022-09-16 19:43:01.894034,19
2022-09-16 19:43:01.894034,19
2022-09-16 19:46:01.975554,17
2022-09-16 19:46:01.975554,17
2022-09-16 19:47:01.986607,15
2022-09-16 19:47:01.986607,15
2022-09-16 19:48:00.992207,17
2022-09-16 19:48:00.992207,17
2022-09-16 19:49:01.710049,37
2022-09-16 19:49:01.710049,37
2022-09-16 19:50:00.612488,18
2022-09-16 19:50:00.612488,18
2022-09-16 19:51:00.135180,15
2022-09-16 19:51:00.135180,15
2022-09-16 19:52:00.807700,15
2022-09-16 19:52:00.807700,15
2022-09-16 19:53:00.591580,16
2022-09-16 19:53:00.591580,16
2022-09-16 19:54:00.189703,6
2022-09-16 19:54:00.189703,6
2022-09-16 19:55:01.904070,12
2022-09-16 19:55:01.904070,12
2022-09-16 19:56:01.814110,15
2022-09-16 19:56:01.814110,15
2022-09-16 19:57:00.137436,9
2022-09-16 19:57:00.137436,9
2022-09-16 19:58:00.170275,12
2022-09-16 19:58:00.170275,12
2022-09-16 19:59:01.186546,18
2022-09-16 19:59:01.186546,18
2022-09-16 20:00:00.401258,6
2022-09-16 20:00:00.401258,6
2022-09-16 20:01:00.138951,17
2022-09-16 20:01:00.138951,17
2022-09-16 20:02:01.230694,4
2022-09-16 20:02:01.230694,4
2022-09-16 20:03:00.846945,18
2022-09-16 20:03:00.846945,18
2022-09-16 20:04:01.455972,15
2022-09-16 20:04:01.455972,15
2022-09-16 20:05:00.466427,11
2022-09-16 20:05:00.466427,11
2022-09-16 20:06:01.335178,17
2022-09-16 20:06:01.335178,17
2022-09-16 20:07:01.091197,20
2022-09-16 20:07:01.091197,20
2022-09-16 20:08:01.620861,17
2022-09-16 20:08:01.620861,17
2022-09-16 20:09:01.373397,11
2022-09-16 20:09:01.373397,11
2022-09-16 20:10:00.022795,22
2022-09-16 20:10:00.022795,22
2022-09-16 20:11:01.377295,13
2022-09-16 20:11:01.377295,13
2022-09-16 20:12:00.791750,13
2022-09-16 20:12:00.791750,13
2022-09-16 20:13:00.424106,11
2022-09-16 20:13:00.424106,11
2022-09-16 20:14:00.669072,20
2022-09-16 20:14:00.669072,20
2022-09-16 20:15:00.599977,31
2022-09-16 20:15:00.599977,31
2022-09-16 20:16:00.380056,3
2022-09-16 20:16:00.380056,3
2022-09-16 20:17:00.845409,11
2022-09-16 20:17:00.845409,11
2022-09-16 20:18:00.373541,10
2022-09-16 20:18:00.373541,10
2022-09-16 20:19:00.280831,13
2022-09-16 20:19:00.280831,13
2022-09-16 20:20:01.192237,10
2022-09-16 20:20:01.192237,10
2022-09-16 20:21:01.862683,14
2022-09-16 20:21:01.862683,14
2022-09-16 20:22:00.150655,3
2022-09-16 20:22:00.150655,3
2022-09-16 20:23:01.939465,16
2022-09-16 20:23:01.939465,16
2022-09-16 20:24:00.700861,13
2022-09-16 20:24:00.700861,13
2022-09-16 20:25:00.218973,10
2022-09-16 20:25:00.218973,10
2022-09-16 20:26:00.223814,23
2022-09-16 20:26:00.223814,23
2022-09-16 20:27:01.030046,3
2022-09-16 20:27:01.030046,3
2022-09-16 20:28:01.789345,29
2022-09-16 20:28:01.789345,29
2022-09-16 20:29:00.896586,17
2022-09-16 20:29:00.896586,17
2022-09-16 20:32:01.639687,9
2022-09-16 20:32:01.639687,9
2022-09-16 20:33:00.774750,7
2022-09-16 20:33:00.774750,7
2022-09-16 20:34:00.097639,16
2022-09-16 20:34:00.097639,16
2022-09-16 20:35:01.487639,27
2022-09-16 20:35:01.487639,27
2022-09-16 20:36:00.048404,1
2022-09-16 20:36:00.048404,1
2022-09-16 20:37:00.493882,6
2022-09-16 20:37:00.493882,6
2022-09-16 20:38:01.555439,9
2022-09-16 20:38:01.555439,9
2022-09-16 20:39:01.439435,6
2022-09-16 20:39:01.439435,6
2022-09-16 20:40:01.111724,6
2022-09-16 20:40:01.111724,6
2022-09-16 20:41:00.982199,1
2022-09-16 20:41:00.982199,1
2022-09-16 20:42:01.655687,7
2022-09-16 20:42:01.655687,7
2022-09-16 20:43:00.489444,9
2022-09-16 20:43:00.489444,9
2022-09-16 20:44:00.590067,12
2022-09-16 20:44:00.590067,12
2022-09-16 20:45:01.466450,3
2022-09-16 20:45:01.466450,3
2022-09-16 20:46:00.766689,16
2022-09-16 20:46:00.766689,16
2022-09-16 20:47:00.265301,8
2022-09-16 20:47:00.265301,8
2022-09-16 20:48:00.388693,15
2022-09-16 20:48:00.388693,15
2022-09-16 20:49:00.796600,23
2022-09-16 20:49:00.796600,23
2022-09-16 20:50:00.421084,6
2022-09-16 20:50:00.421084,6
2022-09-16 20:51:00.107878,2
2022-09-16 20:51:00.107878,2
2022-09-16 20:52:01.994064,18
2022-09-16 20:52:01.994064,18
2022-09-16 20:53:01.312855,15
2022-09-16 20:53:01.312855,15
2022-09-16 20:54:00.606841,17
2022-09-16 20:54:00.606841,17
2022-09-16 20:55:01.480402,8
2022-09-16 20:55:01.480402,8
2022-09-16 20:56:00.280097,6
2022-09-16 20:56:00.280097,6
2022-09-16 20:57:01.865932,7
2022-09-16 20:57:01.865932,7
2022-09-16 20:58:01.843887,26
2022-09-16 20:58:01.843887,26
2022-09-16 20:59:00.870827,14
2022-09-16 20:59:00.870827,14
2022-09-16 21:00:01.762692,7
2022-09-16 21:00:01.762692,7
2022-09-16 21:01:00.685567,16
2022-09-16 21:01:00.685567,16
2022-09-16 21:02:00.124862,12
2022-09-16 21:02:00.124862,12
2022-09-16 21:03:00.303360,3
2022-09-16 21:03:00.303360,3
2022-09-16 21:04:01.907841,16
2022-09-16 21:04:01.907841,16
2022-09-16 21:05:00.482237,6
2022-09-16 21:05:00.482237,6
2022-09-16 21:06:00.246403,1
2022-09-16 21:06:00.246403,1
2022-09-16 21:07:00.509534,13
2022-09-16 21:07:00.509534,13
2022-09-16 21:08:01.264400,9
2022-09-16 21:08:01.264400,9
2022-09-16 21:09:01.412359,0
2022-09-16 21:09:01.412359,0
2022-09-16 21:10:01.206824,2
2022-09-16 21:10:01.206824,2
2022-09-16 21:11:01.024874,7
2022-09-16 21:11:01.024874,7
2022-09-16 21:12:01.272344,24
2022-09-16 21:12:01.272344,24
2022-09-16 21:13:01.707716,2
2022-09-16 21:13:01.707716,2
2022-09-16 21:14:00.740097,2
2022-09-16 21:14:00.740097,2
2022-09-16 21:15:01.570513,14
2022-09-16 21:15:01.570513,14
2022-09-16 21:16:00.610891,16
2022-09-16 21:16:00.610891,16
2022-09-16 21:19:01.475992,3
2022-09-16 21:19:01.475992,3
2022-09-16 21:20:01.794182,17
2022-09-16 21:20:01.794182,17
2022-09-16 21:21:01.706225,2
2022-09-16 21:21:01.706225,2
2022-09-16 21:22:00.372172,0
2022-09-16 21:22:00.372172,0
2022-09-16 21:23:01.723916,7
2022-09-16 21:23:01.723916,7
2022-09-16 21:24:00.596124,11
2022-09-16 21:24:00.596124,11
2022-09-16 21:25:01.546491,16
2022-09-16 21:25:01.546491,16
2022-09-16 21:26:01.827466,26
2022-09-16 21:26:01.827466,26
2022-09-16 21:27:00.594268,14
2022-09-16 21:27:00.594268,14
2022-09-16 21:28:01.381289,12
2022-09-16 21:28:01.381289,12
2022-09-16 21:29:00.648224,8
2022-09-16 21:29:00.648224,8
2022-09-16 21:30:01.418978,1
2022-09-16 21:30:01.418978,1
2022-09-16 21:31:01.022068,22
2022-09-16 21:31:01.022068,22
2022-09-16 21:32:00.475507,10
2022-09-16 21:32:00.475507,10
2022-09-16 21:33:01.902614,29
2022-09-16 21:33:01.902614,29
2022-09-16 21:34:01.197394,13
2022-09-16 21:34:01.197394,13
2022-09-16 21:35:00.089853,14
2022-09-16 21:35:00.089853,14
2022-09-16 21:36:01.358536,0
2022-09-16 21:36:01.358536,0
2022-09-16 21:37:01.484203,1
2022-09-16 21:37:01.484203,1
2022-09-16 21:38:00.123792,16
2022-09-16 21:38:00.123792,16
2022-09-16 21:39:01.026585,18
2022-09-16 21:39:01.026585,18
2022-09-16 21:40:00.116615,18
2022-09-16 21:40:00.116615,18
2022-09-16 21:41:00.176314,3
2022-09-16 21:41:00.176314,3
2022-09-16 21:42:01.740354,14
2022-09-16 21:42:01.740354,14
2022-09-16 21:43:01.259419,18
2022-09-16 21:43:01.259419,18
2022-09-16 21:44:01.507503,11
2022-09-16 21:44:01.507503,11
2022-09-16 21:45:00.027235,12
2022-09-16 21:45:00.027235,12
2022-09-16 21:46:00.186817,6
2022-09-16 21:46:00.186817,6
2022-09-16 21:47:00.590557,17
2022-09-16 21:47:00.590557,17
2022-09-16 21:48:00.149089,7
2022-09-16 21:48:00.149089,7
2022-09-16 21:49:00.547527,8
2022-09-16 21:49:00.547527,8
